,county,date,new_cases,new_deaths
13695,Del Norte,2020-04-08,0,0
13696,Del Norte,2020-04-09,0,0
13697,Del Norte,2020-04-10,0,0
13698,Del Norte,2020-04-11,0,0
13699,Del Norte,2020-04-12,0,0
13700,Del Norte,2020-04-13,0,0
13701,Del Norte,2020-04-14,0,0
13702,Del Norte,2020-04-15,0,0
13703,Del Norte,2020-04-16,0,0
13704,Del Norte,2020-04-17,0,0
13705,Del Norte,2020-04-18,0,0
13706,Del Norte,2020-04-19,0,0
13707,Del Norte,2020-04-20,0,0
13708,Del Norte,2020-04-21,0,0
13709,Del Norte,2020-04-22,0,0
13710,Del Norte,2020-04-23,0,0
13711,Del Norte,2020-04-24,0,0
13712,Del Norte,2020-04-25,0,0
13713,Del Norte,2020-04-26,1,0
13714,Del Norte,2020-04-27,0,0
13715,Del Norte,2020-04-28,0,0
13716,Del Norte,2020-04-29,0,0
13717,Del Norte,2020-04-30,0,0
13718,Del Norte,2020-05-01,0,0
13719,Del Norte,2020-05-02,0,0
13720,Del Norte,2020-05-03,0,0
13721,Del Norte,2020-05-04,0,0
13722,Del Norte,2020-05-05,0,0
13723,Del Norte,2020-05-06,0,0
13724,Del Norte,2020-05-07,0,0
13725,Del Norte,2020-05-08,0,0
13726,Del Norte,2020-05-09,0,0
13727,Del Norte,2020-05-10,0,0
13728,Del Norte,2020-05-11,0,0
13729,Del Norte,2020-05-12,0,0
13730,Del Norte,2020-05-13,1,0
13731,Del Norte,2020-05-14,0,0
13732,Del Norte,2020-05-15,0,0
13733,Del Norte,2020-05-16,0,0
13734,Del Norte,2020-05-17,3,0
13735,Del Norte,2020-05-18,1,0
13736,Del Norte,2020-05-19,0,0
13737,Del Norte,2020-05-20,1,0
13738,Del Norte,2020-05-21,0,0
13739,Del Norte,2020-05-22,0,0
13740,Del Norte,2020-05-23,1,0
13741,Del Norte,2020-05-24,6,0
13742,Del Norte,2020-05-25,4,0
13743,Del Norte,2020-05-26,10,0
13744,Del Norte,2020-05-27,4,0
13745,Del Norte,2020-05-28,3,0
13746,Del Norte,2020-05-29,0,0
13747,Del Norte,2020-05-30,0,0
13748,Del Norte,2020-05-31,0,0
13749,Del Norte,2020-06-01,1,0
13750,Del Norte,2020-06-02,1,0
13751,Del Norte,2020-06-03,0,0
13752,Del Norte,2020-06-04,6,0
13753,Del Norte,2020-06-05,0,0
13754,Del Norte,2020-06-06,0,0
13755,Del Norte,2020-06-07,0,0
13756,Del Norte,2020-06-08,0,0
13757,Del Norte,2020-06-09,0,0
13758,Del Norte,2020-06-10,0,0
13759,Del Norte,2020-06-11,0,0
13760,Del Norte,2020-06-12,0,0
13761,Del Norte,2020-06-13,0,0
13762,Del Norte,2020-06-14,0,0
13763,Del Norte,2020-06-15,0,0
13764,Del Norte,2020-06-16,0,0
13765,Del Norte,2020-06-17,0,0
13766,Del Norte,2020-06-18,1,0
13767,Del Norte,2020-06-19,0,0
13768,Del Norte,2020-06-20,0,0
13769,Del Norte,2020-06-21,0,0
13770,Del Norte,2020-06-22,0,0
13771,Del Norte,2020-06-23,0,0
13772,Del Norte,2020-06-24,1,0
13773,Del Norte,2020-06-25,0,0
13774,Del Norte,2020-06-26,0,0
13775,Del Norte,2020-06-27,0,0
13776,Del Norte,2020-06-28,0,0
13777,Del Norte,2020-06-29,0,0
13778,Del Norte,2020-06-30,2,0
13779,Del Norte,2020-07-01,1,0
13780,Del Norte,2020-07-02,0,0
13781,Del Norte,2020-07-03,0,0
13782,Del Norte,2020-07-04,0,0
13783,Del Norte,2020-07-05,7,0
13784,Del Norte,2020-07-06,0,0
13785,Del Norte,2020-07-07,0,0
13786,Del Norte,2020-07-08,0,0
13787,Del Norte,2020-07-09,0,0
13788,Del Norte,2020-07-10,0,0
13789,Del Norte,2020-07-11,2,0
13790,Del Norte,2020-07-12,0,0
13791,Del Norte,2020-07-13,0,0
13792,Del Norte,2020-07-14,1,0
13793,Del Norte,2020-07-15,0,0
13794,Del Norte,2020-07-16,0,0
13795,Del Norte,2020-07-17,0,0
13796,Del Norte,2020-07-18,1,0
13797,Del Norte,2020-07-19,0,0
13798,Del Norte,2020-07-20,0,0
13799,Del Norte,2020-07-21,5,0
13800,Del Norte,2020-07-22,0,0
13801,Del Norte,2020-07-23,0,0
13802,Del Norte,2020-07-24,0,0
13803,Del Norte,2020-07-25,1,0
13804,Del Norte,2020-07-26,0,0
13805,Del Norte,2020-07-27,0,0
13806,Del Norte,2020-07-28,1,0
13807,Del Norte,2020-07-29,0,0
13808,Del Norte,2020-07-30,0,0
13809,Del Norte,2020-07-31,0,0
13810,Del Norte,2020-08-01,0,0
13811,Del Norte,2020-08-02,0,0
13812,Del Norte,2020-08-03,0,0
13813,Del Norte,2020-08-04,1,0
13814,Del Norte,2020-08-05,0,0
13815,Del Norte,2020-08-06,0,0
13816,Del Norte,2020-08-07,0,0
13817,Del Norte,2020-08-08,0,0
13818,Del Norte,2020-08-09,0,0
13819,Del Norte,2020-08-10,0,0
13820,Del Norte,2020-08-11,4,0
13821,Del Norte,2020-08-12,1,0
13822,Del Norte,2020-08-13,0,0
13823,Del Norte,2020-08-14,2,0
13824,Del Norte,2020-08-15,1,0
13825,Del Norte,2020-08-16,0,0
13826,Del Norte,2020-08-17,0,1
13827,Del Norte,2020-08-18,1,0
13828,Del Norte,2020-08-19,0,0
13829,Del Norte,2020-08-20,0,0
13830,Del Norte,2020-08-21,0,0
13831,Del Norte,2020-08-22,2,0
13832,Del Norte,2020-08-23,0,0
13833,Del Norte,2020-08-24,0,0
13834,Del Norte,2020-08-25,3,0
13835,Del Norte,2020-08-26,3,0
13836,Del Norte,2020-08-27,21,0
13837,Del Norte,2020-08-28,0,0
13838,Del Norte,2020-08-29,1,0
13839,Del Norte,2020-08-30,0,0
13840,Del Norte,2020-08-31,0,0
13841,Del Norte,2020-09-01,0,0
13842,Del Norte,2020-09-02,1,0
13843,Del Norte,2020-09-03,0,0
13844,Del Norte,2020-09-04,0,0
13845,Del Norte,2020-09-05,0,0
13846,Del Norte,2020-09-06,0,0
13847,Del Norte,2020-09-07,0,0
13848,Del Norte,2020-09-08,0,0
13849,Del Norte,2020-09-09,0,0
13850,Del Norte,2020-09-10,3,0
13851,Del Norte,2020-09-11,3,0
13852,Del Norte,2020-09-12,1,0
13853,Del Norte,2020-09-13,0,0
13854,Del Norte,2020-09-14,0,0
13855,Del Norte,2020-09-15,13,0
13856,Del Norte,2020-09-16,2,0
13857,Del Norte,2020-09-17,0,0
13858,Del Norte,2020-09-18,0,0
13859,Del Norte,2020-09-19,1,0
13860,Del Norte,2020-09-20,0,0
13861,Del Norte,2020-09-21,0,0
13862,Del Norte,2020-09-22,5,0
13863,Del Norte,2020-09-23,0,0
13864,Del Norte,2020-09-24,0,0
13865,Del Norte,2020-09-25,1,0
13866,Del Norte,2020-09-26,0,0
13867,Del Norte,2020-09-27,0,0
13868,Del Norte,2020-09-28,0,0
13869,Del Norte,2020-09-29,4,0
13870,Del Norte,2020-09-30,-2,0
13871,Del Norte,2020-10-01,0,0
13872,Del Norte,2020-10-02,1,0
13873,Del Norte,2020-10-03,1,0
13874,Del Norte,2020-10-04,0,0
13875,Del Norte,2020-10-05,0,0
13876,Del Norte,2020-10-06,2,0
13877,Del Norte,2020-10-07,5,0
13878,Del Norte,2020-10-08,2,0
13879,Del Norte,2020-10-09,10,0
13880,Del Norte,2020-10-10,0,0
13881,Del Norte,2020-10-11,0,0
13882,Del Norte,2020-10-12,0,0
13883,Del Norte,2020-10-13,2,0
13884,Del Norte,2020-10-14,0,0
13885,Del Norte,2020-10-15,1,0
13886,Del Norte,2020-10-16,2,0
13887,Del Norte,2020-10-17,1,0
13888,Del Norte,2020-10-18,0,0
13889,Del Norte,2020-10-19,0,0
13890,Del Norte,2020-10-20,2,0
13891,Del Norte,2020-10-21,0,0
13892,Del Norte,2020-10-22,-1,0
13893,Del Norte,2020-10-23,3,0
13894,Del Norte,2020-10-24,0,0
13895,Del Norte,2020-10-25,0,0
13896,Del Norte,2020-10-26,0,0
13897,Del Norte,2020-10-27,2,0
13898,Del Norte,2020-10-28,0,0
13899,Del Norte,2020-10-29,1,0
13900,Del Norte,2020-10-30,1,0
13901,Del Norte,2020-10-31,0,0
13902,Del Norte,2020-11-01,0,0
13903,Del Norte,2020-11-02,0,0
13904,Del Norte,2020-11-03,12,0
13905,Del Norte,2020-11-04,1,0
13906,Del Norte,2020-11-05,4,0
13907,Del Norte,2020-11-06,2,0
13908,Del Norte,2020-11-07,0,0
13909,Del Norte,2020-11-08,1,0
13910,Del Norte,2020-11-09,0,0
13911,Del Norte,2020-11-10,1,0
13912,Del Norte,2020-11-11,7,0
13913,Del Norte,2020-11-12,0,0
13914,Del Norte,2020-11-13,5,0
13915,Del Norte,2020-11-14,11,0
13916,Del Norte,2020-11-15,5,0
13917,Del Norte,2020-11-16,1,0
13918,Del Norte,2020-11-17,8,0
13919,Del Norte,2020-11-18,7,0
13920,Del Norte,2020-11-19,11,0
13921,Del Norte,2020-11-20,13,0
13922,Del Norte,2020-11-21,7,0
13923,Del Norte,2020-11-22,0,0
13924,Del Norte,2020-11-23,25,0
13925,Del Norte,2020-11-24,2,0
13926,Del Norte,2020-11-25,6,0
13927,Del Norte,2020-11-26,3,0
13928,Del Norte,2020-11-27,0,0
13929,Del Norte,2020-11-28,21,0
13930,Del Norte,2020-11-29,11,0
13931,Del Norte,2020-11-30,0,0
13932,Del Norte,2020-12-01,18,0
13933,Del Norte,2020-12-02,27,0
13934,Del Norte,2020-12-03,4,0
13935,Del Norte,2020-12-04,13,0
13936,Del Norte,2020-12-05,7,0
13937,Del Norte,2020-12-06,6,0
13938,San Bernardino,2020-03-18,3,0
13939,San Bernardino,2020-03-19,4,0
13940,San Bernardino,2020-03-20,2,0
13941,San Bernardino,2020-03-21,4,0
13942,San Bernardino,2020-03-22,3,0
13943,San Bernardino,2020-03-23,1,0
13944,San Bernardino,2020-03-24,10,0
13945,San Bernardino,2020-03-25,19,1
13946,San Bernardino,2020-03-26,11,0
13947,San Bernardino,2020-03-27,20,1
13948,San Bernardino,2020-03-28,4,0
13949,San Bernardino,2020-03-29,13,0
13950,San Bernardino,2020-03-30,51,2
13951,San Bernardino,2020-03-31,48,1
13952,San Bernardino,2020-04-01,52,0
13953,San Bernardino,2020-04-02,90,3
13954,San Bernardino,2020-04-03,21,3
13955,San Bernardino,2020-04-04,17,2
13956,San Bernardino,2020-04-05,2,0
13957,San Bernardino,2020-04-06,175,0
13958,San Bernardino,2020-04-07,4,5
13959,San Bernardino,2020-04-08,81,4
13960,San Bernardino,2020-04-09,82,5
13961,San Bernardino,2020-04-10,62,-3
13962,San Bernardino,2020-04-11,47,4
13963,San Bernardino,2020-04-12,1,2
13964,San Bernardino,2020-04-13,98,1
13965,San Bernardino,2020-04-14,8,0
13966,San Bernardino,2020-04-15,130,6
13967,San Bernardino,2020-04-16,80,2
13968,San Bernardino,2020-04-17,86,16
13969,San Bernardino,2020-04-18,26,2
13970,San Bernardino,2020-04-19,7,1
13971,San Bernardino,2020-04-20,82,2
13972,San Bernardino,2020-04-21,155,7
13973,San Bernardino,2020-04-22,65,5
13974,San Bernardino,2020-04-23,40,5
13975,San Bernardino,2020-04-24,63,3
13976,San Bernardino,2020-04-25,8,2
13977,San Bernardino,2020-04-26,6,0
13978,San Bernardino,2020-04-27,61,0
13979,San Bernardino,2020-04-28,149,3
13980,San Bernardino,2020-04-29,84,6
13981,San Bernardino,2020-04-30,45,5
13982,San Bernardino,2020-05-01,64,2
13983,San Bernardino,2020-05-02,40,1
13984,San Bernardino,2020-05-03,-1,0
13985,San Bernardino,2020-05-04,61,0
13986,San Bernardino,2020-05-05,161,2
13987,San Bernardino,2020-05-06,81,3
13988,San Bernardino,2020-05-07,96,6
13989,San Bernardino,2020-05-08,109,9
13990,San Bernardino,2020-05-09,194,2
13991,San Bernardino,2020-05-10,85,0
13992,San Bernardino,2020-05-11,35,0
13993,San Bernardino,2020-05-12,52,3
13994,San Bernardino,2020-05-13,67,14
13995,San Bernardino,2020-05-14,85,2
13996,San Bernardino,2020-05-15,76,10
13997,San Bernardino,2020-05-16,137,5
13998,San Bernardino,2020-05-17,105,0
13999,San Bernardino,2020-05-18,91,0
14000,San Bernardino,2020-05-19,98,2
14001,San Bernardino,2020-05-20,115,1
14002,San Bernardino,2020-05-21,179,6
14003,San Bernardino,2020-05-22,157,9
14004,San Bernardino,2020-05-23,65,3
14005,San Bernardino,2020-05-24,90,0
14006,San Bernardino,2020-05-25,131,0
14007,San Bernardino,2020-05-26,37,0
14008,San Bernardino,2020-05-27,278,7
14009,San Bernardino,2020-05-28,123,7
14010,San Bernardino,2020-05-29,152,9
14011,San Bernardino,2020-05-30,139,5
14012,San Bernardino,2020-05-31,63,0
14013,San Bernardino,2020-06-01,125,0
14014,San Bernardino,2020-06-02,128,4
14015,San Bernardino,2020-06-03,127,1
14016,San Bernardino,2020-06-04,161,1
14017,San Bernardino,2020-06-05,143,7
14018,San Bernardino,2020-06-06,77,7
14019,San Bernardino,2020-06-07,87,0
14020,San Bernardino,2020-06-08,89,0
14021,San Bernardino,2020-06-09,146,0
14022,San Bernardino,2020-06-10,170,1
14023,San Bernardino,2020-06-11,71,2
14024,San Bernardino,2020-06-12,198,2
14025,San Bernardino,2020-06-13,178,0
14026,San Bernardino,2020-06-14,130,0
14027,San Bernardino,2020-06-15,174,0
14028,San Bernardino,2020-06-16,274,0
14029,San Bernardino,2020-06-17,207,0
14030,San Bernardino,2020-06-18,471,1
14031,San Bernardino,2020-06-19,313,0
14032,San Bernardino,2020-06-20,264,3
14033,San Bernardino,2020-06-21,207,0
14034,San Bernardino,2020-06-22,208,1
14035,San Bernardino,2020-06-23,638,0
14036,San Bernardino,2020-06-24,440,11
14037,San Bernardino,2020-06-25,406,4
14038,San Bernardino,2020-06-26,545,0
14039,San Bernardino,2020-06-27,414,0
14040,San Bernardino,2020-06-28,32,0
14041,San Bernardino,2020-06-29,583,0
14042,San Bernardino,2020-06-30,402,4
14043,San Bernardino,2020-07-01,443,5
14044,San Bernardino,2020-07-02,149,7
14045,San Bernardino,2020-07-03,855,4
14046,San Bernardino,2020-07-04,596,0
14047,San Bernardino,2020-07-05,390,0
14048,San Bernardino,2020-07-06,320,0
14049,San Bernardino,2020-07-07,658,3
14050,San Bernardino,2020-07-08,506,21
14051,San Bernardino,2020-07-09,829,11
14052,San Bernardino,2020-07-10,903,0
14053,San Bernardino,2020-07-11,665,0
14054,San Bernardino,2020-07-12,135,2
14055,San Bernardino,2020-07-13,568,1
14056,San Bernardino,2020-07-14,879,2
14057,San Bernardino,2020-07-15,1019,1
14058,San Bernardino,2020-07-16,847,0
14059,San Bernardino,2020-07-17,702,5
14060,San Bernardino,2020-07-18,623,13
14061,San Bernardino,2020-07-19,248,0
14062,San Bernardino,2020-07-20,298,1
14063,San Bernardino,2020-07-21,1097,4
14064,San Bernardino,2020-07-22,1497,4
14065,San Bernardino,2020-07-23,1301,21
14066,San Bernardino,2020-07-24,869,14
14067,San Bernardino,2020-07-25,275,0
14068,San Bernardino,2020-07-26,280,11
14069,San Bernardino,2020-07-27,383,1
14070,San Bernardino,2020-07-28,565,11
14071,San Bernardino,2020-07-29,675,24
14072,San Bernardino,2020-07-30,842,-16
14073,San Bernardino,2020-07-31,322,6
14074,San Bernardino,2020-08-01,615,8
14075,San Bernardino,2020-08-02,696,0
14076,San Bernardino,2020-08-03,336,1
14077,San Bernardino,2020-08-04,236,59
14078,San Bernardino,2020-08-05,227,10
14079,San Bernardino,2020-08-06,377,3
14080,San Bernardino,2020-08-07,381,7
14081,San Bernardino,2020-08-08,491,5
14082,San Bernardino,2020-08-09,401,44
14083,San Bernardino,2020-08-10,1275,0
14084,San Bernardino,2020-08-11,1100,3
14085,San Bernardino,2020-08-12,344,6
14086,San Bernardino,2020-08-13,584,3
14087,San Bernardino,2020-08-14,1047,3
14088,San Bernardino,2020-08-15,789,7
14089,San Bernardino,2020-08-16,493,0
14090,San Bernardino,2020-08-17,281,0
14091,San Bernardino,2020-08-18,822,48
14092,San Bernardino,2020-08-19,397,5
14093,San Bernardino,2020-08-20,403,4
14094,San Bernardino,2020-08-21,622,4
14095,San Bernardino,2020-08-22,554,62
14096,San Bernardino,2020-08-23,207,0
14097,San Bernardino,2020-08-24,189,1
14098,San Bernardino,2020-08-25,345,3
14099,San Bernardino,2020-08-26,296,14
14100,San Bernardino,2020-08-27,505,6
14101,San Bernardino,2020-08-28,208,1
14102,San Bernardino,2020-08-29,296,0
14103,San Bernardino,2020-08-30,352,0
14104,San Bernardino,2020-08-31,169,0
14105,San Bernardino,2020-09-01,1,20
14106,San Bernardino,2020-09-02,395,7
14107,San Bernardino,2020-09-03,399,1
14108,San Bernardino,2020-09-04,332,0
14109,Stanislaus,2020-03-28,1,0
14110,San Bernardino,2020-09-05,303,21
14111,San Bernardino,2020-09-06,123,0
14112,San Bernardino,2020-09-07,120,0
14113,San Bernardino,2020-09-08,-9,0
14114,San Bernardino,2020-09-09,230,26
14115,San Bernardino,2020-09-10,203,5
14116,San Bernardino,2020-09-11,215,4
14117,San Bernardino,2020-09-12,263,14
14118,San Bernardino,2020-09-13,23,18
14119,San Bernardino,2020-09-14,195,0
14120,San Bernardino,2020-09-15,170,3
14121,San Bernardino,2020-09-16,176,3
14122,San Bernardino,2020-09-17,261,1
14123,San Bernardino,2020-09-18,336,19
14124,San Bernardino,2020-09-19,247,50
14125,San Bernardino,2020-09-20,206,0
14126,San Bernardino,2020-09-21,95,0
14127,San Bernardino,2020-09-22,245,0
14128,San Bernardino,2020-09-23,233,0
14129,San Bernardino,2020-09-24,323,10
14130,San Bernardino,2020-09-25,359,4
14131,San Bernardino,2020-09-26,308,3
14132,San Bernardino,2020-09-27,5,0
14133,San Bernardino,2020-09-28,374,0
14134,San Bernardino,2020-09-29,252,27
14135,San Bernardino,2020-09-30,235,3
14136,San Bernardino,2020-10-01,362,0
14137,San Bernardino,2020-10-02,263,7
14138,San Bernardino,2020-10-03,391,0
14139,San Bernardino,2020-10-04,96,0
14140,San Bernardino,2020-10-05,0,0
14141,San Bernardino,2020-10-06,316,4
14142,San Bernardino,2020-10-07,322,1
14143,San Bernardino,2020-10-08,414,7
14144,San Bernardino,2020-10-09,282,10
14145,San Bernardino,2020-10-10,249,2
14146,San Bernardino,2020-10-11,314,0
14147,San Bernardino,2020-10-12,238,0
14148,San Bernardino,2020-10-13,176,0
14149,San Bernardino,2020-10-14,363,0
14150,San Bernardino,2020-10-15,294,2
14151,San Bernardino,2020-10-16,165,1
14152,San Bernardino,2020-10-17,182,9
14153,San Bernardino,2020-10-18,478,23
14154,San Bernardino,2020-10-19,372,0
14155,San Bernardino,2020-10-20,306,7
14156,San Bernardino,2020-10-21,377,37
14157,San Bernardino,2020-10-22,454,5
14158,San Bernardino,2020-10-23,452,0
14159,San Bernardino,2020-10-24,497,2
14160,San Bernardino,2020-10-25,200,0
14161,San Bernardino,2020-10-26,320,0
14162,San Bernardino,2020-10-27,486,1
14163,San Bernardino,2020-10-28,421,0
14164,San Bernardino,2020-10-29,190,0
14165,San Bernardino,2020-10-30,544,1
14166,San Bernardino,2020-10-31,504,4
14167,San Bernardino,2020-11-01,323,0
14168,San Bernardino,2020-11-02,290,1
14169,San Bernardino,2020-11-03,691,0
14170,San Bernardino,2020-11-04,571,9
14171,San Bernardino,2020-11-05,516,4
14172,San Bernardino,2020-11-06,333,0
14173,San Bernardino,2020-11-07,988,1
14174,San Bernardino,2020-11-08,684,3
14175,San Bernardino,2020-11-09,603,0
14176,San Bernardino,2020-11-10,651,0
14177,San Bernardino,2020-11-11,708,0
14178,San Bernardino,2020-11-12,384,0
14179,San Bernardino,2020-11-13,1137,1
14180,San Bernardino,2020-11-14,973,0
14181,San Bernardino,2020-11-15,901,0
14182,San Bernardino,2020-11-16,632,1
14183,San Bernardino,2020-11-17,1733,0
14184,San Bernardino,2020-11-18,1266,20
14185,San Bernardino,2020-11-19,1844,6
14186,San Bernardino,2020-11-20,1959,1
14187,San Bernardino,2020-11-21,2003,2
14188,San Bernardino,2020-11-22,299,2
14189,San Bernardino,2020-11-23,882,0
14190,San Bernardino,2020-11-24,2258,0
14191,San Bernardino,2020-11-25,1824,0
14192,San Bernardino,2020-11-26,1258,0
14193,San Bernardino,2020-11-27,527,0
14194,San Bernardino,2020-11-28,929,0
14195,San Bernardino,2020-11-29,869,0
14196,San Bernardino,2020-11-30,652,0
14197,San Bernardino,2020-12-01,3150,0
14198,San Bernardino,2020-12-02,2713,7
14199,San Bernardino,2020-12-03,2220,18
14200,San Bernardino,2020-12-04,1631,21
14201,San Bernardino,2020-12-05,2964,0
14202,San Bernardino,2020-12-06,1545,0
14203,Stanislaus,2020-03-18,5,0
14204,Stanislaus,2020-03-19,2,0
14205,Stanislaus,2020-03-20,0,0
14206,Stanislaus,2020-03-21,0,0
14207,Stanislaus,2020-03-22,1,0
14208,Stanislaus,2020-03-23,2,0
14209,Stanislaus,2020-03-24,3,0
14210,Stanislaus,2020-03-25,1,0
14211,Stanislaus,2020-03-26,1,0
14212,Stanislaus,2020-03-27,1,0
14213,Stanislaus,2020-03-29,2,0
14214,Stanislaus,2020-03-30,9,0
14215,Stanislaus,2020-03-31,0,0
14216,Stanislaus,2020-04-01,1,0
14217,Stanislaus,2020-04-02,11,0
14218,Stanislaus,2020-04-03,8,0
14219,Stanislaus,2020-04-04,3,0
14220,Stanislaus,2020-04-05,0,0
14221,Stanislaus,2020-04-06,21,0
14222,Stanislaus,2020-04-07,11,0
14223,Stanislaus,2020-04-08,3,0
14224,Stanislaus,2020-04-09,7,0
14225,Stanislaus,2020-04-10,8,0
14226,Stanislaus,2020-04-11,18,1
14227,Stanislaus,2020-04-12,-2,0
14228,Stanislaus,2020-04-13,15,1
14229,Stanislaus,2020-04-14,4,2
14230,Stanislaus,2020-04-15,38,0
14231,Stanislaus,2020-04-16,11,0
14232,Stanislaus,2020-04-17,16,0
14233,Stanislaus,2020-04-18,15,0
14234,Stanislaus,2020-04-19,5,0
14235,Stanislaus,2020-04-20,7,0
14236,Stanislaus,2020-04-21,7,0
14237,Stanislaus,2020-04-22,12,1
14238,Stanislaus,2020-04-23,7,0
14239,Stanislaus,2020-04-24,19,0
14240,Stanislaus,2020-04-25,3,0
14241,Stanislaus,2020-04-26,18,0
14242,Stanislaus,2020-04-27,22,3
14243,Stanislaus,2020-04-28,14,2
14244,Stanislaus,2020-04-29,44,1
14245,Stanislaus,2020-04-30,4,0
14246,Stanislaus,2020-05-01,6,2
14247,Stanislaus,2020-05-02,4,1
14248,Stanislaus,2020-05-03,23,0
14249,Stanislaus,2020-05-04,11,1
14250,Stanislaus,2020-05-05,8,0
14251,Stanislaus,2020-05-06,4,2
14252,Stanislaus,2020-05-07,32,2
14253,Stanislaus,2020-05-08,21,0
14254,Stanislaus,2020-05-09,4,1
14255,Stanislaus,2020-05-10,7,1
14256,Stanislaus,2020-05-11,9,0
14257,Stanislaus,2020-05-12,8,1
14258,Stanislaus,2020-05-13,6,1
14259,Stanislaus,2020-05-14,12,0
14260,Stanislaus,2020-05-15,7,1
14261,Stanislaus,2020-05-16,6,0
14262,Stanislaus,2020-05-17,20,0
14263,Stanislaus,2020-05-18,6,2
14264,Stanislaus,2020-05-19,10,0
14265,Stanislaus,2020-05-20,2,0
14266,Stanislaus,2020-05-21,18,2
14267,Stanislaus,2020-05-22,14,0
14268,Stanislaus,2020-05-23,9,0
14269,Stanislaus,2020-05-24,9,0
14270,Stanislaus,2020-05-25,17,0
14271,Stanislaus,2020-05-26,12,0
14272,Stanislaus,2020-05-27,12,0
14273,Stanislaus,2020-05-28,9,0
14274,Stanislaus,2020-05-29,14,0
14275,Stanislaus,2020-05-30,14,0
14276,Stanislaus,2020-05-31,26,1
14277,Stanislaus,2020-06-01,20,0
14278,Stanislaus,2020-06-02,14,1
14279,Stanislaus,2020-06-03,8,0
14280,Stanislaus,2020-06-04,26,1
14281,Stanislaus,2020-06-05,36,0
14282,Stanislaus,2020-06-06,16,2
14283,Stanislaus,2020-06-07,47,0
14284,Stanislaus,2020-06-08,51,0
14285,Stanislaus,2020-06-09,37,0
14286,Stanislaus,2020-06-10,37,0
14287,Stanislaus,2020-06-11,32,0
14288,Stanislaus,2020-06-12,30,0
14289,Stanislaus,2020-06-13,30,1
14290,Stanislaus,2020-06-14,37,0
14291,Stanislaus,2020-06-15,94,1
14292,Stanislaus,2020-06-16,25,0
14293,Stanislaus,2020-06-17,109,1
14294,Stanislaus,2020-06-18,108,0
14295,Stanislaus,2020-06-19,54,0
14296,Stanislaus,2020-06-20,49,-1
14297,Stanislaus,2020-06-21,90,0
14298,Stanislaus,2020-06-22,96,2
14299,Stanislaus,2020-06-23,66,0
14300,Stanislaus,2020-06-24,189,1
14301,Stanislaus,2020-06-25,95,0
14302,Stanislaus,2020-06-26,33,0
14303,Stanislaus,2020-06-27,95,3
14304,Stanislaus,2020-06-28,172,0
14305,Stanislaus,2020-06-29,84,1
14306,Stanislaus,2020-06-30,87,2
14307,Stanislaus,2020-07-01,236,0
14308,Stanislaus,2020-07-02,9,0
14309,Stanislaus,2020-07-03,171,0
14310,Stanislaus,2020-07-04,551,0
14311,Stanislaus,2020-07-05,205,1
14312,Stanislaus,2020-07-06,206,0
14313,Stanislaus,2020-07-07,118,0
14314,Stanislaus,2020-07-08,243,5
14315,Stanislaus,2020-07-09,289,0
14316,Stanislaus,2020-07-10,148,1
14317,Stanislaus,2020-07-11,130,0
14318,Stanislaus,2020-07-12,266,0
14319,Stanislaus,2020-07-13,147,0
14320,Stanislaus,2020-07-14,307,6
14321,Stanislaus,2020-07-15,146,4
14322,Stanislaus,2020-07-16,300,0
14323,Stanislaus,2020-07-17,143,2
14324,Stanislaus,2020-07-18,124,0
14325,Stanislaus,2020-07-19,164,0
14326,Stanislaus,2020-07-20,327,8
14327,Stanislaus,2020-07-21,149,2
14328,Stanislaus,2020-07-22,417,4
14329,Stanislaus,2020-07-23,202,2
14330,Stanislaus,2020-07-24,258,7
14331,Stanislaus,2020-07-25,133,1
14332,Stanislaus,2020-07-26,234,3
14333,Stanislaus,2020-07-27,60,0
